181	-54.17
182	-54.10
183	-54.03
184	-53.96
185	-53.88
186	-53.81
187	-53.74
188	-53.66
189	-53.59
190	-53.52
191	-53.45
192	-53.37
193	-53.30
194	-53.23
195	-53.16
196	-53.08
197	-53.01
198	-52.94
199	-52.87
200	-52.79
201	-52.72
202	-52.65
203	-52.58
204	-52.51
205	-52.43
206	-52.36
207	-52.29
208	-52.22
209	-52.15
210	-52.08
211	-52.00
212	-51.93
213	-51.86
214	-51.79
215	-51.72
216	-51.65
217	-51.58
218	-51.50
219	-51.43
220	-51.36
221	-51.29
222	-51.22
223	-51.15
224	-51.08
225	-51.01
226	-50.94
227	-50.87
228	-50.79
229	-50.72
230	-50.65
231	-50.58
232	-50.51
233	-50.44
234	-50.37
235	-50.30
236	-50.23
237	-50.16
238	-50.09
239	-50.02
240	-49.95
241	-49.88
242	-49.81
243	-49.74
244	-49.67
245	-49.60
246	-49.53
247	-49.46
248	-49.39
249	-49.32
250	-49.25
251	-49.18
252	-49.11
253	-49.04
254	-48.97
255	-48.90
256	-48.83
257	-48.76
258	-48.69
259	-48.62
260	-48.55
261	-48.48
262	-48.41
263	-48.34
264	-48.27
265	-48.20
266	-48.13
267	-48.07
268	-48.00
269	-47.93
270	-47.86
271	-47.79
272	-47.72
273	-47.65
274	-47.58
275	-47.51
276	-47.44
277	-47.38
278	-47.31
279	-47.24
280	-47.17
281	-47.10
282	-47.03
283	-46.96
284	-46.89
285	-46.83
286	-46.76
287	-46.69
288	-46.62
289	-46.55
290	-46.48
291	-46.41
292	-46.35
293	-46.28
294	-46.21
295	-46.14
296	-46.07
297	-46.00
298	-45.94
299	-45.87
300	-45.80
301	-45.73
302	-45.66
303	-45.60
304	-45.53
305	-45.46
306	-45.39
307	-45.32
308	-45.26
309	-45.19
310	-45.12
311	-45.05
312	-44.99
313	-44.92
314	-44.85
315	-44.78
316	-44.71
317	-44.65
318	-44.58
319	-44.51
320	-44.44
321	-44.38
322	-44.31
323	-44.24
324	-44.17
325	-44.11
326	-44.04
327	-43.97
328	-43.90
329	-43.84
330	-43.77
331	-43.70
332	-43.64
333	-43.57
334	-43.50
335	-43.43
336	-43.37
337	-43.30
338	-43.23
339	-43.17
340	-43.10
341	-43.03
342	-42.97
343	-42.90
344	-42.83
345	-42.76
346	-42.70
347	-42.63
348	-42.56
349	-42.50
350	-42.43
351	-42.36
352	-42.30
353	-42.23
354	-42.16
355	-42.10
356	-42.03
357	-41.96
358	-41.90
359	-41.83
360	-41.76
361	-41.70
362	-41.63
363	-41.56
364	-41.50
365	-41.43
366	-41.37
367	-41.30
368	-41.23
369	-41.17
370	-41.10
371	-41.03
372	-40.97
373	-40.90
374	-40.84
375	-40.77
376	-40.70
377	-40.64
378	-40.57
379	-40.50
380	-40.44
381	-40.37
382	-40.31
383	-40.24
384	-40.17
385	-40.11
386	-40.04
387	-39.98
388	-39.91
389	-39.85
390	-39.78
391	-39.71
392	-39.65
393	-39.58
394	-39.52
395	-39.45
396	-39.38
397	-39.32
398	-39.25
399	-39.19
400	-39.12
401	-39.06
402	-38.99
403	-38.93
404	-38.86
405	-38.79
406	-38.73
407	-38.66
408	-38.60
409	-38.53
410	-38.47
411	-38.40
412	-38.34
413	-38.27
414	-38.20
415	-38.14
416	-38.07
417	-38.01
418	-37.94
419	-37.88
420	-37.81
421	-37.75
422	-37.68
423	-37.62
424	-37.55
425	-37.49
426	-37.42
427	-37.36
428	-37.29
429	-37.23
430	-37.16
431	-37.10
432	-37.03
433	-36.97
434	-36.90
435	-36.84
436	-36.77
437	-36.71
438	-36.64
439	-36.58
440	-36.51
441	-36.45
442	-36.38
443	-36.32
444	-36.25
445	-36.19
446	-36.12
447	-36.06
448	-35.99
449	-35.93
450	-35.86
451	-35.80
452	-35.73
453	-35.67
454	-35.60
455	-35.54
456	-35.47
457	-35.41
458	-35.35
459	-35.28
460	-35.22
461	-35.15
462	-35.09
463	-35.02
464	-34.96
465	-34.89
466	-34.83
467	-34.76
468	-34.70
469	-34.63
470	-34.57
471	-34.51
472	-34.44
473	-34.38
474	-34.31
475	-34.25
476	-34.18
477	-34.12
478	-34.06
479	-33.99
480	-33.93
481	-33.86
482	-33.80
483	-33.73
484	-33.67
485	-33.61
486	-33.54
487	-33.48
488	-33.41
489	-33.35
490	-33.28
491	-33.22
492	-33.16
493	-33.09
494	-33.03
495	-32.96
496	-32.90
497	-32.84
498	-32.77
499	-32.71
500	-32.64
501	-32.58
502	-32.52
503	-32.45
504	-32.39
505	-32.32
506	-32.26
507	-32.20
508	-32.13
509	-32.07
510	-32.00
511	-31.94
512	-31.88
513	-31.81
514	-31.75
515	-31.68
516	-31.62
517	-31.56
518	-31.49
519	-31.43
520	-31.37
521	-31.30
522	-31.24
523	-31.17
524	-31.11
525	-31.05
526	-30.98
527	-30.92
528	-30.86
529	-30.79
530	-30.73
531	-30.66
532	-30.60
533	-30.54
534	-30.47
535	-30.41
536	-30.35
537	-30.28
538	-30.22
539	-30.16
540	-30.09
541	-30.03
542	-29.96
543	-29.90
544	-29.84
545	-29.77
546	-29.71
547	-29.65
548	-29.58
549	-29.52
550	-29.46
551	-29.39
552	-29.33
553	-29.27
554	-29.20
555	-29.14
556	-29.08
557	-29.01
558	-28.95
559	-28.89
560	-28.82
561	-28.76
562	-28.70
563	-28.63
564	-28.57
565	-28.51
566	-28.44
567	-28.38
568	-28.32
569	-28.25
570	-28.19
571	-28.13
572	-28.06
573	-28.00
574	-27.94
575	-27.87
576	-27.81
577	-27.75
578	-27.68
579	-27.62
580	-27.56
581	-27.50
582	-27.43
583	-27.37
584	-27.31
585	-27.24
586	-27.18
587	-27.12
588	-27.05
589	-26.99
590	-26.93
591	-26.86
592	-26.80
593	-26.74
594	-26.68
595	-26.61
596	-26.55
597	-26.49
598	-26.42
599	-26.36
600	-26.30
601	-26.23
602	-26.17
603	-26.11
604	-26.05
605	-25.98
606	-25.92
607	-25.86
608	-25.79
609	-25.73
610	-25.67
611	-25.61
612	-25.54
613	-25.48
614	-25.42
615	-25.35
616	-25.29
617	-25.23
618	-25.17
619	-25.10
620	-25.04
621	-24.98
622	-24.92
623	-24.85
624	-24.79
625	-24.73
626	-24.66
627	-24.60
628	-24.54
629	-24.48
630	-24.41
631	-24.35
632	-24.29
633	-24.23
634	-24.16
635	-24.10
636	-24.04
637	-23.97
638	-23.91
639	-23.85
640	-23.79
641	-23.72
642	-23.66
643	-23.60
644	-23.54
645	-23.47
646	-23.41
647	-23.35
648	-23.29
649	-23.22
650	-23.16
651	-23.10
652	-23.04
653	-22.97
654	-22.91
655	-22.85
656	-22.79
657	-22.72
658	-22.66
659	-22.60
660	-22.54
661	-22.47
662	-22.41
663	-22.35
664	-22.29
665	-22.22
666	-22.16
667	-22.10
668	-22.04
669	-21.97
670	-21.91
671	-21.85
672	-21.79
673	-21.72
674	-21.66
675	-21.60
676	-21.54
677	-21.48
678	-21.41
679	-21.35
680	-21.29
681	-21.23
682	-21.16
683	-21.10
684	-21.04
685	-20.98
686	-20.91
687	-20.85
688	-20.79
689	-20.73
690	-20.67
691	-20.60
692	-20.54
693	-20.48
694	-20.42
695	-20.35
696	-20.29
697	-20.23
698	-20.17
699	-20.10
700	-20.04
701	-19.98
702	-19.92
703	-19.86
704	-19.79
705	-19.73
706	-19.67
707	-19.61
708	-19.55
709	-19.48
710	-19.42
711	-19.36
712	-19.30
713	-19.23
714	-19.17
715	-19.11
716	-19.05
717	-18.99
718	-18.92
719	-18.86
720	-18.80
721	-18.74
722	-18.68
723	-18.61
724	-18.55
725	-18.49
726	-18.43
727	-18.37
728	-18.30
729	-18.24
730	-18.18
731	-18.12
732	-18.06
733	-17.99
734	-17.93
735	-17.87
736	-17.81
737	-17.74
738	-17.68
739	-17.62
740	-17.56
741	-17.50
742	-17.44
743	-17.37
744	-17.31
745	-17.25
746	-17.19
747	-17.13
748	-17.06
749	-17.00
750	-16.94
751	-16.88
752	-16.82
753	-16.75
754	-16.69
755	-16.63
756	-16.57
757	-16.51
758	-16.44
759	-16.38
760	-16.32
761	-16.26
762	-16.20
763	-16.13
764	-16.07
765	-16.01
766	-15.95
767	-15.89
768	-15.83
769	-15.76
770	-15.70
771	-15.64
772	-15.58
773	-15.52
774	-15.45
775	-15.39
776	-15.33
777	-15.27
778	-15.21
779	-15.15
780	-15.08
781	-15.02
782	-14.96
783	-14.90
784	-14.84
785	-14.77
786	-14.71
787	-14.65
788	-14.59
789	-14.53
790	-14.47
791	-14.40
792	-14.34
793	-14.28
794	-14.22
795	-14.16
796	-14.10
797	-14.03
798	-13.97
799	-13.91
800	-13.85
801	-13.79
802	-13.72
803	-13.66
804	-13.60
805	-13.54
806	-13.48
807	-13.42
808	-13.35
809	-13.29
810	-13.23
811	-13.17
812	-13.11
813	-13.05
814	-12.98
815	-12.92
816	-12.86
817	-12.80
818	-12.74
819	-12.68
820	-12.61
821	-12.55
822	-12.49
823	-12.43
824	-12.37
825	-12.31
826	-12.24
827	-12.18
828	-12.12
829	-12.06
830	-12.00
831	-11.94
832	-11.87
833	-11.81
834	-11.75
835	-11.69
836	-11.63
837	-11.57
838	-11.51
839	-11.44
840	-11.38
841	-11.32
842	-11.26
843	-11.20
844	-11.14
845	-11.07
846	-11.01
847	-10.95
848	-10.89
849	-10.83
850	-10.77
851	-10.70
852	-10.64
853	-10.58
854	-10.52
855	-10.46
856	-10.40
857	-10.34
858	-10.27
859	-10.21
860	-10.15
861	-10.09
862	-10.03
863	-9.97
864	-9.91
865	-9.84
866	-9.78
867	-9.72
868	-9.66
869	-9.60
870	-9.54
871	-9.47
872	-9.41
873	-9.35
874	-9.29
875	-9.23
876	-9.17
877	-9.11
878	-9.04
879	-8.98
880	-8.92
881	-8.86
882	-8.80
883	-8.74
884	-8.68
885	-8.61
886	-8.55
887	-8.49
888	-8.43
889	-8.37
890	-8.31
891	-8.24
892	-8.18
893	-8.12
894	-8.06
895	-8.00
896	-7.94
897	-7.88
898	-7.81
899	-7.75
900	-7.69
901	-7.63
902	-7.57
903	-7.51
904	-7.45
905	-7.38
906	-7.32
907	-7.26
908	-7.20
909	-7.14
910	-7.08
911	-7.02
912	-6.95
913	-6.89
914	-6.83
915	-6.77
916	-6.71
917	-6.65
918	-6.59
919	-6.53
920	-6.46
921	-6.40
922	-6.34
923	-6.28
924	-6.22
925	-6.16
926	-6.10
927	-6.03
928	-5.97
929	-5.91
930	-5.85
931	-5.79
932	-5.73
933	-5.67
934	-5.60
935	-5.54
936	-5.48
937	-5.42
938	-5.36
939	-5.30
940	-5.24
941	-5.17
942	-5.11
943	-5.05
944	-4.99
945	-4.93
946	-4.87
947	-4.81
948	-4.75
949	-4.68
950	-4.62
951	-4.56
952	-4.50
953	-4.44
954	-4.38
955	-4.32
956	-4.25
957	-4.19
958	-4.13
959	-4.07
960	-4.01
961	-3.95
962	-3.89
963	-3.82
964	-3.76
965	-3.70
966	-3.64
967	-3.58
968	-3.52
969	-3.46
970	-3.40
971	-3.33
972	-3.27
973	-3.21
974	-3.15
975	-3.09
976	-3.03
977	-2.97
978	-2.90
979	-2.84
980	-2.78
981	-2.72
982	-2.66
983	-2.60
984	-2.54
985	-2.48
986	-2.41
987	-2.35
988	-2.29
989	-2.23
990	-2.17
991	-2.11
992	-2.05
993	-1.99
994	-1.92
995	-1.86
996	-1.80
997	-1.74
998	-1.68
999	-1.62
1000	-1.56
1001	-1.49
1002	-1.43
1003	-1.37
1004	-1.31
1005	-1.25
1006	-1.19
1007	-1.13
1008	-1.07
1009	-1.00
1010	-0.94
1011	-0.88
1012	-0.82
1013	-0.76
1014	-0.70
1015	-0.64
1016	-0.57
1017	-0.51
1018	-0.45
1019	-0.39
1020	-0.33
1021	-0.27
1022	-0.21
1023	-0.15
1024	-0.08
1025	0.08
1026	0.15
1027	0.21
1028	0.27
1029	0.33
1030	0.39
1031	0.45
1032	0.51
1033	0.57
1034	0.64
1035	0.70
1036	0.76
1037	0.82
1038	0.88
1039	0.94
1040	1.00
1041	1.07
1042	1.13
1043	1.19
1044	1.25
1045	1.31
1046	1.37
1047	1.43
1048	1.49
1049	1.56
1050	1.62
1051	1.68
1052	1.74
1053	1.80
1054	1.86
1055	1.92
1056	1.99
1057	2.05
1058	2.11
1059	2.17
1060	2.23
1061	2.29
1062	2.35
1063	2.41
1064	2.48
1065	2.54
1066	2.60
1067	2.66
1068	2.72
1069	2.78
1070	2.84
1071	2.90
1072	2.97
1073	3.03
1074	3.09
1075	3.15
1076	3.21
1077	3.27
1078	3.33
1079	3.40
1080	3.46
1081	3.52
1082	3.58
1083	3.64
1084	3.70
1085	3.76
1086	3.82
1087	3.89
1088	3.95
1089	4.01
1090	4.07
1091	4.13
1092	4.19
1093	4.25
1094	4.32
1095	4.38
1096	4.44
1097	4.50
1098	4.56
1099	4.62
1100	4.68
1101	4.75
1102	4.81
1103	4.87
1104	4.93
1105	4.99
1106	5.05
1107	5.11
1108	5.17
1109	5.24
1110	5.30
1111	5.36
1112	5.42
1113	5.48
1114	5.54
1115	5.60
1116	5.67
1117	5.73
1118	5.79
1119	5.85
1120	5.91
1121	5.97
1122	6.03
1123	6.10
1124	6.16
1125	6.22
1126	6.28
1127	6.34
1128	6.40
1129	6.46
1130	6.53
1131	6.59
1132	6.65
1133	6.71
1134	6.77
1135	6.83
1136	6.89
1137	6.95
1138	7.02
1139	7.08
1140	7.14
1141	7.20
1142	7.26
1143	7.32
1144	7.38
1145	7.45
1146	7.51
1147	7.57
1148	7.63
1149	7.69
1150	7.75
1151	7.81
1152	7.88
1153	7.94
1154	8.00
1155	8.06
1156	8.12
1157	8.18
1158	8.24
1159	8.31
1160	8.37
1161	8.43
1162	8.49
1163	8.55
1164	8.61
1165	8.68
1166	8.74
1167	8.80
1168	8.86
1169	8.92
1170	8.98
1171	9.04
1172	9.11
1173	9.17
1174	9.23
1175	9.29
1176	9.35
1177	9.41
1178	9.47
1179	9.54
1180	9.60
1181	9.66
1182	9.72
1183	9.78
1184	9.84
1185	9.91
1186	9.97
1187	10.03
1188	10.09
1189	10.15
1190	10.21
1191	10.27
1192	10.34
1193	10.40
1194	10.46
1195	10.52
1196	10.58
1197	10.64
1198	10.70
1199	10.77
1200	10.83
1201	10.89
1202	10.95
1203	11.01
1204	11.07
1205	11.14
1206	11.20
1207	11.26
1208	11.32
1209	11.38
1210	11.44
1211	11.51
1212	11.57
1213	11.63
1214	11.69
1215	11.75
1216	11.81
1217	11.87
1218	11.94
1219	12.00
1220	12.06
1221	12.12
1222	12.18
1223	12.24
1224	12.31
1225	12.37
1226	12.43
1227	12.49
1228	12.55
1229	12.61
1230	12.68
1231	12.74
1232	12.80
1233	12.86
1234	12.92
1235	12.98
1236	13.05
1237	13.11
1238	13.17
1239	13.23
1240	13.29
1241	13.35
1242	13.42
1243	13.48
1244	13.54
1245	13.60
1246	13.66
1247	13.72
1248	13.79
1249	13.85
1250	13.91
1251	13.97
1252	14.03
1253	14.10
1254	14.16
1255	14.22
1256	14.28
1257	14.34
1258	14.40
1259	14.47
1260	14.53
1261	14.59
1262	14.65
1263	14.71
1264	14.77
1265	14.84
1266	14.90
1267	14.96
1268	15.02
1269	15.08
1270	15.15
1271	15.21
1272	15.27
1273	15.33
1274	15.39
1275	15.45
1276	15.52
1277	15.58
1278	15.64
1279	15.70
1280	15.76
1281	15.83
1282	15.89
1283	15.95
1284	16.01
1285	16.07
1286	16.13
1287	16.20
1288	16.26
1289	16.32
1290	16.38
1291	16.44
1292	16.51
1293	16.57
1294	16.63
1295	16.69
1296	16.75
1297	16.82
1298	16.88
1299	16.94
1300	17.00
1301	17.06
1302	17.13
1303	17.19
1304	17.25
1305	17.31
1306	17.37
1307	17.44
1308	17.50
1309	17.56
1310	17.62
1311	17.68
1312	17.74
1313	17.81
1314	17.87
1315	17.93
1316	17.99
1317	18.06
1318	18.12
1319	18.18
1320	18.24
1321	18.30
1322	18.37
1323	18.43
1324	18.49
1325	18.55
1326	18.61
1327	18.68
1328	18.74
1329	18.80
1330	18.86
1331	18.92
1332	18.99
1333	19.05
1334	19.11
1335	19.17
1336	19.23
1337	19.30
1338	19.36
1339	19.42
1340	19.48
1341	19.55
1342	19.61
1343	19.67
1344	19.73
1345	19.79
1346	19.86
1347	19.92
1348	19.98
1349	20.04
1350	20.10
1351	20.17
1352	20.23
1353	20.29
1354	20.35
1355	20.42
1356	20.48
1357	20.54
1358	20.60
1359	20.67
1360	20.73
1361	20.79
1362	20.85
1363	20.91
1364	20.98
1365	21.04
1366	21.10
1367	21.16
1368	21.23
1369	21.29
1370	21.35
1371	21.41
1372	21.48
1373	21.54
1374	21.60
1375	21.66
1376	21.72
1377	21.79
1378	21.85
1379	21.91
1380	21.97
1381	22.04
1382	22.10
1383	22.16
1384	22.22
1385	22.29
1386	22.35
1387	22.41
1388	22.47
1389	22.54
1390	22.60
1391	22.66
1392	22.72
1393	22.79
1394	22.85
1395	22.91
1396	22.97
1397	23.04
1398	23.10
1399	23.16
1400	23.22
1401	23.29
1402	23.35
1403	23.41
1404	23.47
1405	23.54
1406	23.60
1407	23.66
1408	23.72
1409	23.79
1410	23.85
1411	23.91
1412	23.97
1413	24.04
1414	24.10
1415	24.16
1416	24.23
1417	24.29
1418	24.35
1419	24.41
1420	24.48
1421	24.54
1422	24.60
1423	24.66
1424	24.73
1425	24.79
1426	24.85
1427	24.92
1428	24.98
1429	25.04
1430	25.10
1431	25.17
1432	25.23
1433	25.29
1434	25.35
1435	25.42
1436	25.48
1437	25.54
1438	25.61
1439	25.67
1440	25.73
1441	25.79
1442	25.86
1443	25.92
1444	25.98
1445	26.05
1446	26.11
1447	26.17
1448	26.23
1449	26.30
1450	26.36
1451	26.42
1452	26.49
1453	26.55
1454	26.61
1455	26.68
1456	26.74
1457	26.80
1458	26.86
1459	26.93
1460	26.99
1461	27.05
1462	27.12
1463	27.18
1464	27.24
1465	27.31
1466	27.37
1467	27.43
1468	27.50
1469	27.56
1470	27.62
1471	27.68
1472	27.75
1473	27.81
1474	27.87
1475	27.94
1476	28.00
1477	28.06
1478	28.13
1479	28.19
1480	28.25
1481	28.32
1482	28.38
1483	28.44
1484	28.51
1485	28.57
1486	28.63
1487	28.70
1488	28.76
1489	28.82
1490	28.89
1491	28.95
1492	29.01
1493	29.08
1494	29.14
1495	29.20
1496	29.27
1497	29.33
1498	29.39
1499	29.46
1500	29.52
1501	29.58
1502	29.65
1503	29.71
1504	29.77
1505	29.84
1506	29.90
1507	29.96
1508	30.03
1509	30.09
1510	30.16
1511	30.22
1512	30.28
1513	30.35
1514	30.41
1515	30.47
1516	30.54
1517	30.60
1518	30.66
1519	30.73
1520	30.79
1521	30.86
1522	30.92
1523	30.98
1524	31.05
1525	31.11
1526	31.17
1527	31.24
1528	31.30
1529	31.37
1530	31.43
1531	31.49
1532	31.56
1533	31.62
1534	31.68
1535	31.75
1536	31.81
1537	31.88
1538	31.94
1539	32.00
1540	32.07
1541	32.13
1542	32.20
1543	32.26
1544	32.32
1545	32.39
1546	32.45
1547	32.52
1548	32.58
1549	32.64
1550	32.71
1551	32.77
1552	32.84
1553	32.90
1554	32.96
1555	33.03
1556	33.09
1557	33.16
1558	33.22
1559	33.28
1560	33.35
1561	33.41
1562	33.48
1563	33.54
1564	33.61
1565	33.67
1566	33.73
1567	33.80
1568	33.86
1569	33.93
1570	33.99
1571	34.06
1572	34.12
1573	34.18
1574	34.25
1575	34.31
1576	34.38
1577	34.44
1578	34.51
1579	34.57
1580	34.63
1581	34.70
1582	34.76
1583	34.83
1584	34.89
1585	34.96
1586	35.02
1587	35.09
1588	35.15
1589	35.22
1590	35.28
1591	35.35
1592	35.41
1593	35.47
1594	35.54
1595	35.60
1596	35.67
1597	35.73
1598	35.80
1599	35.86
1600	35.93
1601	35.99
1602	36.06
1603	36.12
1604	36.19
1605	36.25
1606	36.32
1607	36.38
1608	36.45
1609	36.51
1610	36.58
1611	36.64
1612	36.71
1613	36.77
1614	36.84
1615	36.90
1616	36.97
1617	37.03
1618	37.10
1619	37.16
1620	37.23
1621	37.29
1622	37.36
1623	37.42
1624	37.49
1625	37.55
1626	37.62
1627	37.68
1628	37.75
1629	37.81
1630	37.88
1631	37.94
1632	38.01
1633	38.07
1634	38.14
1635	38.20
1636	38.27
1637	38.34
1638	38.40
1639	38.47
1640	38.53
1641	38.60
1642	38.66
1643	38.73
1644	38.79
1645	38.86
1646	38.93
1647	38.99
1648	39.06
1649	39.12
1650	39.19
1651	39.25
1652	39.32
1653	39.38
1654	39.45
1655	39.52
1656	39.58
1657	39.65
1658	39.71
1659	39.78
1660	39.85
1661	39.91
1662	39.98
1663	40.04
1664	40.11
1665	40.17
1666	40.24
1667	40.31
1668	40.37
1669	40.44
1670	40.50
1671	40.57
1672	40.64
1673	40.70
1674	40.77
1675	40.84
1676	40.90
1677	40.97
1678	41.03
1679	41.10
1680	41.17
1681	41.23
1682	41.30
1683	41.37
1684	41.43
1685	41.50
1686	41.56
1687	41.63
1688	41.70
1689	41.76
1690	41.83
1691	41.90
1692	41.96
1693	42.03
1694	42.10
1695	42.16
1696	42.23
1697	42.30
1698	42.36
1699	42.43
1700	42.50
1701	42.56
1702	42.63
1703	42.70
1704	42.76
1705	42.83
1706	42.90
1707	42.97
1708	43.03
1709	43.10
1710	43.17
1711	43.23
1712	43.30
1713	43.37
1714	43.43
1715	43.50
1716	43.57
1717	43.64
1718	43.70
1719	43.77
1720	43.84
1721	43.90
1722	43.97
1723	44.04
1724	44.11
1725	44.17
1726	44.24
1727	44.31
1728	44.38
1729	44.44
1730	44.51
1731	44.58
1732	44.65
1733	44.71
1734	44.78
1735	44.85
1736	44.92
1737	44.99
1738	45.05
1739	45.12
1740	45.19
1741	45.26
1742	45.32
1743	45.39
1744	45.46
1745	45.53
1746	45.60
1747	45.66
1748	45.73
1749	45.80
1750	45.87
1751	45.94
1752	46.00
1753	46.07
1754	46.14
1755	46.21
1756	46.28
1757	46.35
1758	46.41
1759	46.48
1760	46.55
1761	46.62
1762	46.69
1763	46.76
1764	46.83
1765	46.89
1766	46.96
1767	47.03
1768	47.10
1769	47.17
1770	47.24
1771	47.31
1772	47.38
1773	47.44
1774	47.51
1775	47.58
1776	47.65
1777	47.72
1778	47.79
1779	47.86
1780	47.93
1781	48.00
1782	48.07
1783	48.13
1784	48.20
1785	48.27
1786	48.34
1787	48.41
1788	48.48
1789	48.55
1790	48.62
1791	48.69
1792	48.76
1793	48.83
1794	48.90
1795	48.97
1796	49.04
1797	49.11
1798	49.18
1799	49.25
1800	49.32
1801	49.39
1802	49.46
1803	49.53
1804	49.60
1805	49.67
1806	49.74
1807	49.81
1808	49.88
1809	49.95
1810	50.02
1811	50.09
1812	50.16
1813	50.23
1814	50.30
1815	50.37
1816	50.44
1817	50.51
1818	50.58
1819	50.65
1820	50.72
1821	50.79
1822	50.87
1823	50.94
1824	51.01
1825	51.08
1826	51.15
1827	51.22
1828	51.29
1829	51.36
1830	51.43
1831	51.50
1832	51.58
1833	51.65
1834	51.72
1835	51.79
1836	51.86
1837	51.93
1838	52.00
1839	52.08
1840	52.15
1841	52.22
1842	52.29
1843	52.36
1844	52.43
1845	52.51
1846	52.58
1847	52.65
1848	52.72
1849	52.79
1850	52.87
1851	52.94
1852	53.01
1853	53.08
1854	53.16
1855	53.23
1856	53.30
1857	53.37
1858	53.45
1859	53.52
1860	53.59
1861	53.66
1862	53.74
1863	53.81
1864	53.88
1865	53.96
1866	54.03
1867	54.10
1868	54.17
1869	54.25
1870	54.32
1871	54.39
1872	54.47
1873	54.54
1874	54.61
1875	54.69
1876	54.76
1877	54.84
1878	54.91
1879	54.98
1880	55.06
1881	55.13
1882	55.21
1883	55.28
1884	55.35
1885	55.43
1886	55.50
1887	55.58
1888	55.65
1889	55.73
1890	55.80
1891	55.87
1892	55.95
1893	56.02
1894	56.10
1895	56.17
1896	56.25
1897	56.32
1898	56.40
1899	56.47
1900	56.55
1901	56.62
1902	56.70
1903	56.77
1904	56.85
1905	56.93
1906	57.00
1907	57.08
1908	57.15
1909	57.23
1910	57.31
1911	57.38
1912	57.46
1913	57.53
1914	57.61
1915	57.69
1916	57.76
1917	57.84
1918	57.92
1919	57.99
1920	58.07
1921	58.15
1922	58.22
1923	58.30
1924	58.38
1925	58.45
1926	58.53
1927	58.61
1928	58.69
1929	58.76
1930	58.84
1931	58.92
1932	59.00
1933	59.08
1934	59.15
1935	59.23
1936	59.31
1937	59.39
1938	59.47
1939	59.54
1940	59.62
1941	59.70
1942	59.78
1943	59.86
1944	59.94
1945	60.02
1946	60.10
1947	60.18
1948	60.26
1949	60.33
1950	60.41
1951	60.49
1952	60.57
1953	60.65
1954	60.73
1955	60.81
1956	60.89
1957	60.97
1958	61.05
1959	61.14
1960	61.22
1961	61.30
1962	61.38
1963	61.46
1964	61.54
1965	61.62
1966	61.70
1967	61.78
1968	61.87
1969	61.95
1970	62.03
1971	62.11
1972	62.19
1973	62.28
1974	62.36
1975	62.44
1976	62.52
1977	62.61
1978	62.69
1979	62.77
1980	62.85
1981	62.94
1982	63.02
1983	63.10
1984	63.19
1985	63.27
1986	63.36
1987	63.44
1988	63.52
1989	63.61
1990	63.69
1991	63.78
1992	63.86
1993	63.95
1994	64.03
1995	64.12
1996	64.20
